"Date","Area","OSgrid","longitude","latitude","Alt","Aspect","Incline","Location","Obs","FAH","OAH","Air.Temp","Wind.Dir","Wind.Speed","Cloud","Precip.Code","Drift","Total.Snow.Depth","Foot.Pen","Ski.Pen","Rain.at.900","Summit.Air.Temp","Summit.Wind.Dir","Summit.Wind.Speed","Max.Temp.Grad","Max.Hardness.Grad","No.Settle","Snow.Index","Insolation","Crystals","Wetness","AV.Cat","Snow.Temp"
2015-02-10 12:11:00,"Creag Meagaidh","NN453877",-0.41347117853107,2.21702095695661,"950",90,21,"Sron a' Ghoire","SA","Moderate","Moderate","17",270,5,0,"0 - None","0",230,2,0,0,6,270,25,0.3,1,234,0,3,0,-1,-1,-1.2
2015-02-11 11:50:00,"Creag Meagaidh","NN438876",-0.414393070378621,2.20346567721574,"765",320,28,"Lochan A Choire","SA","Moderate","Moderate","0.1",200,5,85,"0 - None","0",110,1,0,0,1.4,220,10,0.1,2,234,0,6,0,1,-1,0.1
2015-02-12 12:05:00,"Creag Meagaidh","NN458898",-0.394596563153941,2.22150654937965,"810",170,33,"Top of Triple Burns, Coire Ardair","TR","Moderate","Moderate","4",180,15,20,"0 - None","0",81,25,0,0,0,180,17,0,1,234,0,6,0,2,2,0
2015-02-13 13:15:00,"Creag Meagaidh","NN413860",-0.428806350716727,2.18089568734676,"800",165,28,"Moy Corrie","TR","Moderate","Moderate","1",140,15,100,"2 - Trace","0",93,3,0,0,-1,125,25,0,1,236,2,6,0,1,2,0
2015-02-14 12:00:00,"Creag Meagaidh","NN455882",-0.40897593454623,2.21882062617796,"810",360,33,"Death Gullies, Sron a Ghoire","TR","Moderate","Moderate","1",160,15,100,"2 - Trace","0",77,3,0,0,0,150,23,0,2,238,2,6,0,1,2,0
2015-02-15 13:05:00,"Creag Meagaidh","NN459880",-0.410766476638734,2.22243894350797,"790",150,26,"Sron a Ghoire SE face","TR","Considerable +","Considerable -","1",150,30,100,"0 - None","0",110,6,0,0,-1,150,35,0,2,238,0,8,0,2,2,0
2015-02-16 12:50:00,"Creag Meagaidh","NN446867",-0.422466357571514,2.2107101496217,"890",46,31,"Creag Mhor Ridge","TR & SR","Considerable -","Considerable -","-2",275,40,100,"4 - Light Showers","1",67,31,0,0,-3,280,30,0.7,2,242,4,8,0,1,3,-1
2015-02-17 13:30:00,"Creag Meagaidh","NN466898",-0.394583864822684,2.22873675869615,"810",140,30,"Cairn Liath","WS","Considerable +","Considerable -","1",200,30,-1,"4 - Light Showers","1",60,5,0,1,-2,200,54,0,3,246,4,8,-1,1,-1,-1
2015-02-18 13:00:00,"Creag Meagaidh","NN446898",-0.39461553309396,2.21066123393936,"750",90,30,"Coire a Chriochairein","WS","Considerable -","Considerable -","4",220,30,100,"0 - None","0",70,5,0,1,3,220,58,0.1,2,246,0,8,-1,1,-1,-1
2015-02-19 13:30:00,"Creag Meagaidh","NN454880",-0.41077434630598,2.2179200041035,"850",60,36,"Bealach a Ghoire","TR","Considerable +","Considerable +","-1",240,30,100,"6 - Snow Showers","1",73,36,0,0,-2,225,36,0.4,2,252,6,8,5,1,3,-1
2015-02-20 12:05:00,"Creag Meagaidh","NN393842",-0.445008226352744,2.1628471436942,"810",50,31,"Beinn a Chaorainn, South Ridge","TR/SR","Considerable +","Considerable -","-3",265,30,100,"8 - Snow","1",93,40,0,0,-5,260,28,0.7,2,260,8,8,5,1,3,-4
2015-02-21 13:30:00,"Creag Meagaidh","NN463903",-0.390096574819218,2.22601743634231,"920",50,30,"Cairn Liath","WS","Considerable +","High","-6",270,15,25,"4 - Light Showers","1",150,20,0,0,-6,270,25,0.6,1,264,4,8,5,1,-1,-4
2015-02-22 12:30:00,"Creag Meagaidh","NN450895",-0.397304440674248,2.21428110375556,"750",50,30,"Coire a Chriochairein","WS/TR","High","High","-2",160,25,100,"6 - Snow Showers","1",150,20,0,0,-4,180,54,4.8,1,270,6,8,5,1,-1,-2
2015-02-23 13:30:00,"Creag Meagaidh","NN461875",-0.415255449638772,2.22425444351718,"600",50,25,"Sron a Ghoire","WS","High","High","-1",220,20,100,"8 - Snow","1",100,50,0,0,-4,220,48,0.1,3,278,8,8,5,1,-1,-1
2015-02-24 12:00:00,"Creag Meagaidh","NN476889",-0.402653740601873,2.23778894958249,"610",92,24,"Na Cnapanan","TR & SR","High","High","-2",270,30,80,"10 - Heavy Snow","1",105,90,30,0,-5,38,270,2,2,288,10,8,0,1,4,-2
2015-02-25 13:30:00,"Creag Meagaidh","NN458894",-0.398190209259092,2.22151292167886,"650",100,30,"Cairn Liath","WS","High","Moderate","1",200,5,100,"","0",100,50,0,1,-3,180,25,0.8,2,288,0,8,-1,1,-1,-1
2015-02-26 13:30:00,"Creag Meagaidh","NN458898",-0.394596563153941,2.22150654937965,"750",90,30,"Coire Ardair","WS","Considerable -","Considerable +","-2",270,10,100,"4 - Light Showers","1",150,18,0,0,-5,270,47,0.1,1,292,4,8,-1,2,-1,-1
2015-02-27 11:45:00,"Creag Meagaidh","NN460883",-0.408069634903086,2.2233379721022,"700",100,31,"NE ridge of Sron a Ghoire","TR","Considerable +","Considerable -","0",250,20,95,"8 - Snow","1",80,30,10,0,-3,225,38,0.5,2,300,8,8,0,1,3,0
2015-02-28 12:50:00,"Creag Meagaidh","NN455878",-0.412569615337266,2.21882695564937,"800",60,40,"Bealach a Ghoire","TR/SR","Considerable +","Considerable -","1",225,15,100,"4 - Light Showers","1",85,40,10,0,-1,200,42,0,2,304,4,8,0,1,3,0
2015-03-01 12:30:00,"Creag Meagaidh","NN459864",-0.425141316733536,2.22246423248048,"800",140,30,"Creag Mor Ridge","WS","Considerable +","Considerable +","-1",220,30,100,"4 - Light Showers","1",150,10,0,0,-4,220,40,0.6,1,308,304,10,5,1,-1,-1
2015-03-02 11:00:00,"Creag Meagaidh","NN458883",-0.408072789252692,2.22153040027442,"700",95,29,"East face of Sron a'Ghoire","AC","High","High","-1.7",250,20,100,"6 - Snow Showers","1",95,30,7,0,-4,245,40,0.4,1,314,-1,8,0,1,-1,-0.8
2015-03-03 12:25:00,"Creag Meagaidh","NN461884",-0.40716963554553,2.22424016983778,"620",95,34,"NE ridge of Sron a Ghoire","TR","High","High","-1",230,20,90,"10 - Heavy Snow","1",80,80,40,0,-4,225,40,0.7,2,324,10,10,5,1,4,-1
2015-03-04 11:15:00,"Creag Meagaidh","NN458876",-0.414361744320232,2.22154148847897,"750",48,34,"East face of Sron a'Ghoire","AC/GS","High","Considerable -","2.5",325,10,20,"0 - None","1",240,39,8,0,-4,285,20,0.5,1,324,-1,10,0,1,-1,-1.2
2015-03-05 11:15:00,"Creag Meagaidh","NN464895",-0.397282286714566,2.22693399816647,"590",80,37,"Above main path on lower slopes of Carn Liath","AC","Considerable -","Considerable +","4",230,20,90,"0 - None","0",220,70,0,1,0,54,227,0.2,1,324,-1,10,0,2,-1,-0.2
2015-03-06 12:10:00,"Creag Meagaidh","NN438856",-0.432361469240309,2.20349695296115,"730",80,37,"Coire Choile Rais - below The Notch","TR","Considerable +","Considerable -","3",225,35,100,"4 - Light Showers","1",107,17,0,1,0,190,58,0,2,328,4,10,0,3,3,0
2015-03-07 13:10:00,"Creag Meagaidh","NN443895",-0.397315470200133,2.20795465565421,"800",90,28,"Coire Chriochairein","TR/SR","Considerable -","Moderate","4",225,50,100,"0 - None","0",87,31,0,1,5,225,61,0,2,328,0,10,0,4,3,0
2015-03-08 11:40:00,"Creag Meagaidh","NN462897",-0.395488631897775,2.2251232506292,"750",130,41,"Balloon Gully, Coire Ardair","AC/SA","Moderate","Moderate","1.6",260,15,90,"2 - Trace","0",190,17,0,0,-2,270,34,0.2,0,330,-1,10,0,1,-1,0
2015-03-09 11:30:00,"Creag Meagaidh","NN437859",-0.429667743506479,2.20258847385554,"-1",35,31,"Meall Coire Choille-rais","AC","Moderate","Moderate","-0.1",180,15,100,"4 - Light Showers","1",160,9,0,0,-1,180,52,0.1,2,334,4,10,5,1,-1,-0.2
2015-03-10 13:15:00,"Creag Meagaidh","NN448897",-0.395510783019325,2.21247037404101,"880",85,34,"Wall Gully. Coire Ardair","TR","Considerable -","Considerable -","-1",270,25,80,"4 - Light Showers","1",65,15,0,0,-3,270,16,2,3,338,4,10,5,1,2,-2
2015-03-11 13:20:00,"Creag Meagaidh","NN499913",-0.381054628345765,2.2585369892804,"820",88,27,"Coire Dubh","TR","Considerable -","Considerable -","1",200,60,100,"6 - Snow Showers","1",55,12,0,1,-1,190,55,0,1,344,6,10,0,2,3,0
2015-03-12 12:00:00,"Creag Meagaidh","NN463903",-0.390096574819218,2.22601743634231,"910",60,41,"Shark's Fin Gully","TR","Moderate","Moderate","2",200,45,100,"4 - Light Showers","0",76,6,0,1,1,180,47,0,2,348,4,10,0,2,3,0
2015-03-13 13:30:00,"Creag Meagaidh","NN459898",-0.394594978124638,2.22241032558703,"820",180,30,"Trident Gullies","WS","Moderate","Moderate","-1",120,2,0,"2 - Trace","1",80,8,0,0,-2,90,8,1.8,1,350,2,10,-1,1,-1,-1
2015-03-14 13:30:00,"Creag Meagaidh","NN458884",-0.407174369670313,2.22152881405228,"800",60,30,"Sron a Ghoire, NE Gullies","WS","Low","Low","-1",120,2,0,"","0",150,2,0,0,-1,120,15,1.2,3,350,-1,10,-1,-1,-1,-2
2015-03-15 13:00:00,"Creag Meagaidh","NN444893",-0.399110706910823,2.20886159979573,"810",100,39,"Coire Chriochairein","TR","Moderate","Low","4",140,10,0,"0 - None","0",70,4,0,0,3,145,20,0.6,1,350,0,10,0,1,1,0
2015-03-16 13:15:00,"Creag Meagaidh","NN445868",-0.421569494613871,2.20980478413927,"930",85,40,"Creag Mhor Ridge","TR","Moderate","Moderate","-1",90,10,100,"2 - Trace","0",44,1,0,0,-2,110,22,0.7,3,352,2,12,0,0,1,0
2015-03-17 13:30:00,"Creag Meagaidh","NN462903",-0.390098165163456,2.22511366343257,"920",60,30,"Cairn Liath , Sharks Gultch","WS","Moderate","Moderate","1",135,5,20,"2 - Trace","0",100,4,0,0,-2,135,13,0.3,3,352,-1,12,-1,1,-1,-1
2015-03-18 13:00:00,"Creag Meagaidh","NN509924",-0.371155725512337,2.26755662184207,"800",60,30,"Coire a Bhein","WS","Moderate","Low","1",200,5,0,"0 - None","0",100,5,0,0,-1,200,5,1.2,2,352,0,12,-1,1,-1,-1
2015-03-19 15:13:00,"Creag Meagaidh","NN438854",-0.434158323168419,2.20350006857205,"800",130,30,"Meall Coire Choille-rais","WS","Moderate","Low","2",220,5,100,"","0",32,5,0,0,0,220,19,0,1,352,0,12,-1,2,-1,-1
2015-03-20 12:15:00,"Creag Meagaidh","NN390842",-0.44501276246908,2.16013570464476,"865",60,31,"Beinn a Chaorainn, South Ridge","TR","Low","Low","2",280,25,100,"0 - None","0",78,6,0,1,0,300,28,0,2,352,0,12,0,1,1,0
2015-03-21 12:05:00,"Creag Meagaidh","NN462898",-0.394590219158853,2.22512165413581,"790",140,41,"Balloon Gully","TR","Low","Low","4",270,5,0,"0 - None","0",55,8,0,0,0,250,5,0,2,352,0,12,0,2,1,0
2015-03-22 13:10:00,"Creag Meagaidh","NN460883",-0.408069634903086,2.2233379721022,"700",92,37,"NE ridge of Sron a Ghoire","TR","Moderate","Low","4",250,20,100,"0 - None","0",61,11,0,1,2,225,25,0,1,352,0,12,0,2,1,0
2015-03-23 13:20:00,"Creag Meagaidh","NN424855",-0.433281513010521,2.19084525155082,"870",90,39,"An Cearcallach","TR","Moderate","Moderate","2",270,25,65,"2 - Trace","1",70,8,0,0,-1,270,30,0,2,354,2,12,5,2,1,0
2015-03-24 12:25:00,"Creag Meagaidh","NN458900",-0.392799743978336,2.22150335994086,"890",155,27,"Triple Burns. Coire Ardair","TR","Moderate","Moderate","0",330,15,100,"4 - Light Showers","1",41,11,0,0,-3,340,14,0.7,2,358,4,12,5,1,2,-1
2015-03-25 16:00:00,"Creag Meagaidh","NN447883",-0.408090092203153,2.2115887543498,"700",360,30,"Coire Ardair","WS","Considerable +","Moderate","1",165,5,0,"2 - Trace","1",100,5,0,0,-4,165,23,0.4,2,360,2,12,5,1,-1,-1
2015-03-26 13:15:00,"Creag Meagaidh","NN463903",-0.390096574819218,2.22601743634231,"920",300,35,"Cairn Liath, Sharks Gultch","WS","Moderate","Considerable -","0",165,15,100,"6 - Snow Showers","1",60,10,0,0,-3,300,34,0.1,3,360,6,12,-1,1,-1,0
2015-03-27 11:30:00,"Creag Meagaidh","NN427886",-0.405426146343092,2.19350833050526,"920",94,40,"Just below summit of The Window","TR/AD","High","Considerable -","-1",270,30,100,"6 - Snow Showers","1",60,20,0,0,-2,250,26,0.6,3,366,6,12,0,1,3,-1
2015-03-28 11:40:00,"Creag Meagaidh","NN433881",-0.409908815607174,2.1989388868393,"750",10,36,"Easy Gully. Post Face. Coire Ardair.","TR","Considerable -","Moderate","3",250,40,100,"8 - Snow","1",71,14,0,1,0,270,38,0,1,374,8,12,0,2,3,0
2015-03-29 12:20:00,"Creag Meagaidh","NN451900",-0.392810828705131,2.21517693523895,"920",100,38,"The Min Window","TR / AD","Considerable -","Considerable -","3",225,5,90,"4 - Light Showers","1",60,7,0,0,-2,225,15,0,2,374,4,12,0,1,2,0
2015-03-30 10:55:00,"Creag Meagaidh","NN445895",-0.397312322135122,2.20976221231539,"600",80,35,"Coire a Chriochairein","SA","Considerable -","High","9",225,15,100,"4 - Light Showers","1",400,30,0,0,4,220,20,0,2,378,4,12,0,1,-1,0
2015-03-31 10:45:00,"Creag Meagaidh","NN435884",-0.407210472314554,2.20074174938944,"690",80,36,"Coire Ardair","SA","High","High","-1.2",240,25,100,"6 - Snow Showers","1",100,33,0,0,-4,310,26,0.7,4,384,6,12,0,1,-1,0
2015-04-01 11:15:00,"Creag Meagaidh","NN463898",-0.394588631544293,2.22602543029427,"710",100,36,"Balloon Gully. Coire Ardair.","TR/AD","Considerable -","Considerable -","-1",270,30,100,"10 - Heavy Snow","1",71,70,0,0,-4,280,35,0.6,2,394,10,20,0,1,4,-1
2015-04-02 12:10:00,"Creag Meagaidh","NN416850",-0.437785893203858,2.18362252843879,"790",175,31,"The Moy Corrie","TR & WC","Considerable -","Considerable -","1",180,5,50,"4 - Light Showers","0",64,22,0,0,-2,145,12,0.6,2,398,4,20,0,1,3,-1
2015-04-03 15:15:00,"Creag Meagaidh","NN501925",-0.370270345041732,2.26032491554588,"880",356,29,"Coire a Bheinn","TR","Considerable -","Moderate","1",145,5,100,"4 - Light Showers","0",55,11,4,0,-1,145,10,0.7,2,402,4,20,0,2,3,0
2015-04-04 12:09:00,"Creag Meagaidh","NN458903",-0.390104520066139,2.22149857167123,"960",180,-1,"Meall an t-Snaim","BF","Moderate","Considerable -","-1",-1,-1,-1,"0 - None","0",-1,-1,0,0,-1,-1,-1,0.2,1,402,-1,-1,-1,-1,-1,-1
2015-04-05 11:20:00,"Creag Meagaidh","NN447873",-0.417074263540731,2.21160451550009,"1020",130,20,"Creag Mhor","BF","Moderate","Moderate","7",100,1,5,"0 - None","0",170,12,0,0,7,270,10,0,1,402,0,20,0,2,-1,0
2015-04-06 14:01:00,"Creag Meagaidh","NN436858",-0.430567716903156,2.2016862306609,"890",140,25,"Meall Coire Choile Rais","TR","Moderate","Moderate","5",240,20,60,"0 - None","0",100,11,0,0,3,250,23,0,1,402,0,20,0,2,2,0
2015-04-07 14:09:00,"Creag Meagaidh","NN433880",-0.410807223562914,2.19894045528512,"750",358,35,"Easy Gully. Post Face. Coire Ardair.","TR","Moderate","Moderate","4",240,20,70,"0 - None","0",72,16,0,0,3,240,20,0,2,402,0,20,0,-1,2,0
2015-04-08 11:00:00,"Creag Meagaidh","NN507921",-0.373854252372149,2.26575402360046,"810",190,23,"Coire Dubh","TR","Moderate","Moderate","8",190,25,10,"0 - None","0",56,12,0,0,4,195,23,0,1,402,0,20,0,2,2,0
2015-04-09 13:46:00,"Creag Meagaidh","NN454881",-0.409875926973458,2.21791842210714,"830",45,34,"NE gullies. Sron a Ghoire","TR/WC","Moderate","Moderate","9",200,20,5,"0 - None","0",67,4,0,0,4,26,225,0,1,402,0,20,0,1,2,0
2015-04-10 09:10:00,"Creag Meagaidh","NN437857",-0.431464592531381,2.20259159144885,"770",95,36,"Meall Coire Choile Rais","TR","Considerable -","Considerable -","11",200,25,15,"0 - None","0",81,13,0,0,5,180,40,0,1,402,0,20,0,3,2,0
2015-04-11 14:15:00,"Creag Meagaidh","NN449897",-0.395509204995863,2.21337415101943,"820",100,30,"Coire a Chriochairein","WS","Considerable -","Considerable -","-1",240,30,90,"6 - Snow Showers","1",100,20,0,0,-4,240,36,0.7,1,408,6,20,5,-1,-1,-1
2015-04-12 12:30:00,"Creag Meagaidh","NN475897",-0.395467949609568,2.23687234817064,"800",60,30,"Cairn Liath","WS","Considerable +","Moderate","0",270,20,75,"6 - Snow Showers","1",200,25,0,0,-4,270,32,0.5,1,414,6,20,5,2,-1,-1
2015-04-13 14:47:00,"Creag Meagaidh","NN444896",-0.396415492248555,2.20885685027082,"800",120,30,"Coire a Chriochairein","WS","Considerable -","Moderate","0",220,15,20,"","0",200,12,0,0,-2,180,32,0,2,414,0,20,5,2,-1,0
2015-04-14 12:15:00,"Creag Meagaidh","NN438885",-0.406307374484814,2.20345153216679,"700",140,30,"Coir Ardair","WS","Moderate","Low","6",240,15,100,"0 - None","0",200,10,0,1,3,240,35,0,1,414,0,20,-1,2,-1,0
2015-04-15 13:52:00,"Creag Meagaidh","NN443895",-0.397315470200133,2.20795465565421,"810",88,32,"Coire Chriochairein","TR","Moderate","Low","3",270,15,70,"2 - Trace","0",54,7,0,0,-1,270,20,0,2,416,2,20,5,2,1,0
2015-04-16 11:00:00,"Creag Meagaidh","NN464876",-0.414352296472644,2.22696423090791,"444",90,28,"Sron a Ghoire","WS","Low","Low","9",270,2,20,"0 - None","0",30,10,0,0,-2,270,9,0,2,416,0,20,-1,2,-1,0
2015-04-17 12:00:00,"Creag Meagaidh","NN425885",-0.406327661918332,2.19170232774176,"930",360,35,"The Window, Creag Meagaidh","WS","Low","Low","3",140,2,100,"0 - None","0",200,5,0,0,1,150,8,0,1,416,0,20,-1,2,-1,0
2015-04-18 11:00:00,"Creag Meagaidh","NN452865",-0.42425384029995,2.21613607321554,"800",160,30,"Creag Mhor Ridge","WS","Low",NA,"6",90,2,0,"0 - None","0",100,5,0,0,2,70,5,0,1,416,0,20,-1,2,-1,0
2015-12-17 12:10:00,"Creag Meagaidh","NN433880",-0.410807223562914,2.19894045528512,"810",359,31,"Easy Gully below Last Post","TR","Moderate","Low","8",225,25,100,"0 - None","0",91,5,0,1,10,225,35,0,2,0,0,2,0,2,2,0
2015-12-18 12:35:00,"Creag Meagaidh","NN459882",-0.408969633169815,2.22243577251405,"800",105,32,"Bealach a Ghoire","TR","Low","Low","7",225,35,100,"0 - None","0",77,5,0,1,4,225,50,0,1,0,0,2,0,2,1,0
2015-12-19 13:00:00,"Creag Meagaidh","NN451895",-0.397302862445198,2.21518488200709,"800",50,30,"Coire a Chriochairen","WS","Moderate","Low","7",-1,20,100,"0 - None","0",32,10,0,0,5,-1,43,0,1,0,0,2,2,2,-1,0
2015-12-20 12:15:00,"Creag Meagaidh","NN902461",-0.786608507882755,2.62354271596787,"920",70,32,"Sharks Gultch, Cairn Liat","WS","Moderate","Low","0",220,30,100,"2 - Trace","1",98,5,0,0,-2,220,46,0,2,2,2,2,0,1,-1,-1
2015-12-21 12:35:00,"Creag Meagaidh","NN450900",-0.392812409650552,2.21427316023274,"950",360,42,"Min Window","TR","Moderate","Low","0",255,45,100,"4 - Light Showers","1",65,5,0,1,-2,250,45,0.7,2,6,6,2,5,1,1,0
2015-12-22 12:00:00,"Creag Meagaidh","NN460884",-0.407171214230326,2.22333638458817,"750",100,35,"Sron a Ghoire, Bumslide Gully","WS","Moderate","Moderate","2",230,10,95,"0 - None","0",35,10,0,0,-1,230,52,0.1,1,6,6,2,2,2,-1,0
2015-12-23 13:05:00,"Creag Meagaidh","NN454883",-0.408079090236207,2.2179152564724,"830",85,41,"Death Gullies","TR","Moderate","Moderate","0",225,35,100,"6 - Snow Showers","1",71,25,0,0,-3,225,40,0.3,1,12,6,2,5,1,2,-1
2015-12-24 11:30:00,"Creag Meagaidh","NN475892",-0.399960058564402,2.23688036454769,"700",30,30,"Cairn Liath, Below Shepherd's Crook","WS/AS","Moderate","Moderate","0",220,10,90,"4 - Light Showers","1",37,8,0,0,-3,220,25,0,1,16,4,2,0,2,-1,-0.1
2015-12-25 13:15:00,"Creag Meagaidh","NN449896",-0.396407611303843,2.21337573852874,"810",-1,32,"Boundary Wall Gully, Coire a Chriochairein","WS / FS","Considerable -","Moderate","1",-1,2,60,"4 - Light Showers","1",75,20,0,0,-3,-1,7,0.7,1,16,4,2,0,2,-1,-1
2015-12-26 12:55:00,"Creag Meagaidh","NN463792",-0.48982399239065,2.22619167008247,"915",265,31,"Uinneag Coire a Chaorainn","TR","Moderate","Moderate","0",90,30,100,"6 - Snow Showers","1",82,45,0,0,-2,90,40,0.5,2,24,24,2,0,1,2,-1
2015-12-27 13:15:00,"Creag Meagaidh","NN448896",-0.396409188784473,2.21247196090149,"830",260,29,"Coire Chriochairein","TR","Considerable -","Moderate","0",225,5,70,"6 - Snow Showers","1",90,70,0,0,-1,180,20,0.4,2,30,30,2,0,1,2,-1
2015-12-28 13:00:00,"Creag Meagaidh","NN439856",-0.432359919844004,2.20440075648009,"750",120,32,"Coire Choillie-Rais","WS","Considerable -","Low","7",170,10,90,"","0",30,15,0,1,3,24,170,0,1,30,30,2,0,2,0,-1
2015-12-29 12:45:00,"Creag Meagaidh","NN433884",-0.40721359559574,2.19893417824595,"700",150,28,"Coire Ardair","WS","Moderate","Low","3",180,15,95,"0 - None","0",30,10,0,1,0,180,44,0,4,30,30,2,0,2,1021,0
2015-12-30 13:15:00,"Creag Meagaidh","NN430885",-0.406319871926654,2.19622125276213,"790",90,24,"Inner Coire, Coire Ardair","TR","Moderate","Moderate","4",225,35,100,"0 - None","0",47,5,0,1,2,230,50,0,1,30,30,2,0,10,1,0
2015-12-31 12:45:00,"Creag Meagaidh","NN437857",-0.431464592531381,2.20259159144885,"810",100,38,"Meall Coire Choile Rais. The Notch","TR","Considerable -","Considerable -","0",235,15,100,"4 - Light Showers","1",69,5,0,0,-2,225,25,0.5,2,34,34,2,0,1,2,-1
2016-01-01 13:30:00,"Creag Meagaidh","NN454881",-0.409875926973458,2.21791842210714,"860",50,32,"Bealach a Ghoire","TR","Considerable -","Moderate","0",225,25,100,"6 - Snow Showers","1",68,15,0,0,-3,220,30,0.8,2,40,40,2,0,1,3,-3
2016-01-02 12:25:00,"Creag Meagaidh","NN462902",-0.390996574668567,2.22511526267139,"900",285,27,"Shark's Fin Gully","TR","Moderate","Moderate","0",185,25,100,"4 - Light Showers","1",80,5,0,0,0,190,30,0.6,1,44,4,3,0,2,2,-1
2016-01-03 12:15:00,"Creag Meagaidh","NN426886",-0.405427704236029,2.19260454613549,"940",260,25,"The Window","BM","Considerable -","Moderate","0",90,30,100,"4 - Light Showers","1",55,5,0,0,-2,145,50,0.1,3,48,4,3,0,1,-1,0
2016-01-04 12:10:00,"Creag Meagaidh","NN463903",-0.390096574819218,2.22601743634231,"910",280,25,"Carn Liath -Shark's Fin Gully","BM","Moderate","Low","0",90,5,100,"2 - Trace","1",31,10,0,0,-1.5,115,40,0,1,50,50,3,0,1,-1,0
2016-01-05 13:10:00,"Creag Meagaidh","NN432880",-0.410808782081565,2.19803666711289,"850",350,40,"Easy Gully","TR","Moderate","Moderate","0",100,15,100,"2 - Trace","0",71,10,0,0,-4,90,30,0.7,2,52,52,2,0,1,1,0
2016-01-06 12:35:00,"Creag Meagaidh","NN504924",-0.371163878024976,2.26303782854274,"870",340,41,"Coire a Bheinn","TR","Considerable -","Considerable -","0",165,40,100,"4 - Light Showers","1",43,10,0,0,-2,170,40,0.7,1,54,54,2,0,1,2,-1
2016-01-07 12:15:00,"Creag Meagaidh","NN463903",-0.390096574819218,2.22601743634231,"910",45,25,"Carn Liath - Shark's Fin Gully","BM","Moderate","Considerable -","0",180,5,100,"6 - Snow Showers","1",217,8,0,0,-2,135,40,0.2,2,60,6,3,0,1,-1,-0.2
2016-01-08 12:35:00,"Creag Meagaidh","NN485406",-0.836652471503809,2.24663434222362,"920",90,20,"Coire nan Gall","BM","Considerable -","Considerable -","-1",240,2,10,"6 - Snow Showers","0",103,20,0,0,-5.8,222,16,3.6,2,66,6,3,10,1,-1,-5.4
2016-01-09 12:10:00,"Creag Meagaidh","NN442870",-0.41977733147674,2.20709026086592,"950",250,32,"Creag Mhor ridge","TR","Considerable -","Considerable -","0",125,15,100,"2 - Trace","0",51,20,0,0,-5,125,15,3.1,2,68,0,3,10,1,3,-5
2016-01-10 13:20:00,"Creag Meagaidh","NN448898",-0.394612377900246,2.21246878663457,"920",260,35,"Coire a Chriochairein","TR","Considerable -","Considerable -","0",90,5,100,"6 - Snow Showers","1",80,35,0,0,-2,90,10,1.5,2,74,6,3,0,2,3,-2
2016-01-11 13:35:00,"Creag Meagaidh","NN462903",-0.390098165163456,2.22511366343257,"915",20,30,"Carn Liath West Ridge (Shark's Fin Gully)","KM","Considerable -","Considerable -","-1",180,5,100,"6 - Snow Showers","0",110,25,0,0,-2,220,10,0.5,1,80,6,3,0,1,-1,-1.3
2016-01-12 13:10:00,"Creag Meagaidh","NN447898",-0.394613955820247,2.21156501029305,"960",190,30,"Coire a' Chriochairein: East side","KM","Considerable -","Considerable -","-1",320,20,100,"4 - Light Showers","1",75,25,0,0,-3,350,16,0.4,2,84,4,3,0,1,-1,-1.2
2016-01-13 13:00:00,"Creag Meagaidh","NN447897",-0.395512360396719,2.21156659705043,"930",90,37,"Wall Gully. Coire Chriochairein","TR","Considerable -","Considerable -","0",270,5,30,"6 - Snow Showers","1",55,40,0,0,-5,270,5,1.4,2,90,6,3,0,1,3,-5
2016-01-14 12:55:00,"Creag Meagaidh","NN424852",-0.435976774127963,2.19084989567248,"850",110,40,"An Cearcallach","TR","Considerable -","Considerable -","0",290,10,20,"0 - None","1",63,35,0,0,-5,290,20,3.5,2,90,NA,3,10,1,3,-5
